	St.chronic.DM001.1.T	St.chronic.DM001.2.T	St.chronic.DM001.3.T	St.chronic.DM002.1.T	St.chronic.DM002.2.T	St.chronic.DM002.3.T	St.chronic.DM003.1.T	St.chronic.DM003.2.T	St.chronic.DM003.3.T	St.chronic.DM007.1.T	St.chronic.DM007.2.T	St.chronic.DM007.3.T	St.chronic.DM009.1.T	St.chronic.DM009.2.T	St.chronic.DM009.3.T	St.chronic.DM011.1.T	St.chronic.DM011.2.T	St.chronic.DM011.3.T	St.chronic.DM019.1.T	St.chronic.DM019.2.T	St.chronic.DM019.3.T	St.chronic.DM025.1.T	St.chronic.DM025.2.T	St.chronic.DM025.3.T	St.chronic.DM030.1.T	St.chronic.DM030.2.T	St.chronic.DM032.1.T	St.chronic.DM032.2.T	St.neg.DM004.1	St.neg.DM004.2	St.neg.DM004.3	St.neg.DM005.1	St.neg.DM005.2	St.neg.DM005.3	St.neg.DM008.1	St.neg.DM008.2	St.neg.DM008.3	St.neg.DM013.1	St.neg.DM013.2	St.neg.DM013.3	St.neg.DM014.1	St.neg.DM014.2	St.neg.DM014.3	St.neg.DM015.1	St.neg.DM015.2	St.neg.DM015.3	St.neg.DM016.1	St.neg.DM016.2	St.neg.DM016.3	St.neg.DM017.1	St.neg.DM017.2	St.neg.DM017.3	St.neg.DM018.1	St.neg.DM018.2	St.neg.DM018.3	St.neg.DM021.1	St.neg.DM021.2	St.neg.DM021.3	St.neg.DM022.1	St.neg.DM022.2	St.neg.DM022.3	St.neg.DM023.1	St.neg.DM023.2	St.neg.DM023.3	St.neg.DM028.1	St.neg.DM028.2	St.neg.DM028.3	St.neg.DM029.1	St.neg.DM029.2	St.neg.DM029.3	St.neg.DM031.1	St.neg.DM031.2	St.neg.DM031.3	St.Chronic.DM010.1.T	St.Chronic.DM010.2.T	St.Chronic.DM010.3.T	St.Chronic.DM034.1.T	St.Chronic.DM034.2.T	St.Chronic.DM034.3.T	St.Chronic.DM036.1.T	St.Chronic.DM036.2.T	St.Chronic.DM036.3.T	St.Chronic.DM040.1.T	St.Chronic.DM040.2.T	St.Chronic.DM040.3.T	St.Chronic.DM044.1.T	St.Chronic.DM044.3.T	St.Chronic.DM051.1.T	St.Chronic.DM051.2.T	St.Chronic.DM051.3.T	St.Neg.DM026.1	St.Neg.DM026.2	St.Neg.DM026.3	St.Neg.DM033.1	St.Neg.DM033.2	St.Neg.DM035.1	St.Neg.DM035.2	St.Neg.DM035.3	St.Neg.DM037.1	St.Neg.DM037.2	St.Neg.DM037.3	St.Neg.DM038.1	St.Neg.DM038.2	St.Neg.DM038.3	St.Neg.DM042.1	St.Neg.DM042.2	St.Neg.DM042.3	St.Neg.DM043.1	St.Neg.DM043.2	St.Neg.DM043.3	St.Neg.DM045.1	St.Neg.DM045.2	St.Neg.DM045.3	St.Neg.DM046.1	St.Neg.DM046.2	St.Neg.DM046.3	St.Neg.DM049.1	St.Neg.DM049.2	St.Neg.DM049.3	St.Neg.DM050.1	St.Neg.DM050.2	St.Neg.DM050.3	St.Neg.DM053.1	St.Neg.DM053.2	St.Neg.DM053.3	St.Neg.DM055.1	St.Neg.DM055.2	St.Neg.DM055.3	St.Neg.DM057.1	St.Neg.DM057.2	St.Neg.DM057.3	St.Neg.DM058.1	St.Neg.DM058.2	St.Neg.DM058.3	St.Neg.DM059.1	St.Neg.DM059.2	St.Neg.DM059.3	St.Neg.DM063.1	St.Neg.DM063.2	St.Neg.DM063.3	DM064.1	DM064.2	DM064.3	DM065.1	DM065.2	DM065.3	DM066.1	DM066.2	DM066.3	DM067.1	DM067.2	DM067.3	DM068.1	DM069.1	DM069.3	DM070.1	DM070.2	DM070.3	DM072.1	DM072.2	DM072.3	DM074.1	DM074.2	DM074.3	DM077.1	DM077.2	DM077.3	DM079.1	DM079.2	DM079.3	DM081.1	DM081.2	DM081.3	DM082.1	DM082.2	DM082.3	DM084.1	DM084.2	DM084.3	DM086.1	DM086.2	DM086.3	DM087.1	DM087.2	DM087.3	DM088.1	DM088.2	DM088.3	St.Chronic.DM085.1.T	St.Chronic.DM085.2.T	St.Chronic.DM085.3.T	St.Chronic.DM094.1.T	St.Chronic.DM094.2.T	St.Chronic.DM094.3.T	St.Chronic.DM095.1.T	St.Chronic.DM095.2.T	St.Chronic.DM095.3.T	St.Chronic.DM101.1.T	St.Chronic.DM101.2.T	St.Chronic.DM101.3.T	St.Chronic.DM103.1.T	St.Chronic.DM103.2.T	St.Chronic.DM103.3.T	St.Chronic.DM104.1.T	St.Chronic.DM104.2.T	St.Chronic.DM104.3.T	St.Chronic.DM106.1.T	St.Chronic.DM106.2.T	St.Chronic.DM106.3.T	St.Chronic.DM107.1.T	St.Chronic.DM107.2.T	St.Chronic.DM107.3.T	St.Chronic.DM109.1.T	St.Chronic.DM109.2.T	St.Chronic.DM109.3.T	St.Chronic.DM114.1.T	St.Chronic.DM114.2.T	St.Chronic.DM114.3.T	St.Chronic.DM116.1.T	St.Chronic.DM116.2.T	St.Chronic.DM116.3.T	St.Chronic.DM117.1.T	St.Chronic.DM117.2.T	St.Chronic.DM117.3.T	St.Neg.DM093.1.HR	St.Neg.DM093.2.HR	St.Neg.DM093.3.HR	St.Neg.DM096.1.HR	St.Neg.DM096.2.HR	St.Neg.DM096.3.HR	St.Neg.DM099.1.HR	St.Neg.DM099.2.HR	St.Neg.DM099.3.HR	St.Neg.DM100.1.HR	St.Neg.DM100.2.HR	St.Neg.DM100.3.HR	St.Neg.DM108.1.HR	St.Neg.DM108.2.HR	St.Neg.DM108.3.HR	St.Neg.DM110.1.HR	St.Neg.DM110.2.HR	St.Neg.DM110.3.HR	St.Neg.DM112.1.HR	St.Neg.DM112.2.HR	St.Neg.DM112.3.HR	St.Neg.DM113.1.HR	St.Neg.DM113.2.HR	St.Neg.DM113.3.HR	St.Neg.DM115.1.HR	St.Neg.DM115.2.HR	St.Neg.DM115.3.HR
St.chronic.DM001.1.T	0	0.2175314375514876	0.2277025292161023	0.4351726722233165	0.4177561051503269	0.4297334667548129	0.2595951326796171	0.28725635701555	0.2514032050205978	0.3054719981658455	0.2642172692454086	0.3260038104130618	0.4087864992236228	0.3616398790802092	0.2485701557238665	0.5884856128664487	0.6933315419047209	0.4408305686513817	0.3817622713517357	0.3821127922831012	0.3828867528078757	0.3453093270356975	0.6310793999316153	0.6096864474185855	0.4685102608003681	0.3799060332301062	0.3105654118664987	0.2679132104200255	0.2475031402754668	0.2748843608378143	0.2226822612981272	0.2820984983791028	0.2886253322215678	0.2509240625098164	0.3518798235889481	0.5069062963471731	0.4133019287796456	0.694219391029174	0.5666346799163139	0.566067872086471	0.354863681605898	0.5261460167465497	0.5505299378302112	0.3593057895888724	0.4040546041035206	0.3508963594052502	0.2489474023947383	0.2560834846206196	0.4764968842810966	0.4561955369558197	0.4291640226210643	0.3952272972932335	0.6543799818316549	0.452217414963795	0.4308675000414826	0.3715852053793904	0.3787120992081208	0.4122348639035218	0.5132514693064005	0.3715018713868956	0.5265136770824451	0.3826365064929281	0.3554672438277632	0.3809683302536795	0.5848092684979562	0.5500012839893234	0.4836417923149419	0.3828974347122536	0.331512576294084	0.3658360760489801	0.5473243932130424	0.3664901304298037	0.429314114570946	0.2740769039932682	0.356873936405725	0.2886370622387411	0.409426065546929	0.391829449189053	0.6179918602420715	0.3830515725450319	0.2106424145224629	0.2619457586538105	0.6613967081212715	0.5067116045142331	0.3265052700798246	0.5354325955102673	0.4976814802581947	0.3766349022724297	0.3009596326656452	0.4462594775898918	0.3107993752849704	0.3652203157537011	0.3420621729545577	0.8057700356683692	0.7802033820536513	0.5083415036355015	0.3245475481927741	0.3917328269759258	0.5441597357797141	0.406865276696488	0.4635682208429749	0.34850417966842	0.3805144007739385	0.3857886401101655	0.4997014767398623	0.4972465984209666	0.4435556430805241	0.4167730710312844	0.3523676266611701	0.3554978222938406	0.56259339206956	0.7105775516902957	0.3823514294146363	0.2468368763210069	0.4021107456781215	0.3145473761774674	0.3586541974681987	0.3168492550474241	0.3862626191682011	0.3771152796692305	0.3265442899487806	0.336509250504019	0.1984959681319124	0.2456813746022894	0.4179788577771457	0.3325612285563916	0.3961726542874948	0.2977144671588967	0.2776963844463458	0.2044746910749508	0.2735982163739303	0.420191220342724	0.4460970593013924	0.4045933188227774	0.4060397070929645	0.5313120057584459	0.434068789934234	0.3297644260970096	0.468958619561852	0.3399655889455067	0.7053145906365332	0.612817168629416	0.5716013279402367	0.3883993163207013	0.4017564975530311	0.6662705027444943	0.467961463031614	0.4407333006386138	0.4934556055947965	0.4546541338625558	0.478595811231231	0.5497276583301338	0.5439869471919911	0.3989444953342441	0.5383337146071991	0.6578665574078794	0.4075006989026898	0.4972100472310184	0.335800171333775	0.3635366803076183	0.4680882878621096	0.4304395599173949	0.7861613816133083	0.3705369762600021	0.3164770212665769	0.3299693645418666	0.7699267855604908	0.3382747754934802	0.254614795736414	0.5570659850675236	0.63981036974292	0.2613659689884815	0.3608216640490131	0.5050884096567784	0.4460579166403426	0.3965389802960868	0.368425380377698	0.3075853745562457	0.2417549668990461	0.2117957032964827	0.2697592275286293	0.2146641515047793	0.60132536356607	0.4428655737595442	0.2904978563673722	0.2899989074667654	0.246459888651763	0.2495058079297097	0.5433646552521314	0.5293186906438624	0.4347897105845879	0.3823642107593549	0.4694793569560355	0.4592666921025505	0.4121098462662586	0.3987227286525235	0.4605782020421489	0.4732867913511302	0.4874868050194149	0.4876677047966305	0.2706830798322324	0.5093931894878858	0.4856926457734679	0.3368841119981019	0.3614725933145327	0.4112119827686658	0.4003633221591116	0.5784187453516229	0.5246469379985207	0.3067856663795012	0.3772466141953457	0.3534793590763392	0.3357122447784413	0.4702196588225747	0.4278796138338133	0.225596681029818	0.4892217631842142	0.409755027727647	0.5226728295256661	0.4611252956476664	0.6410152469537778	0.2312742830377413	0.2337556777351888	0.3295090270600727	0.3507682682565089	0.3389651789265435	0.4200894259782408	0.6031126408209602	0.7474965995537114	0.4680374436989759	0.6582214888200429	0.2992949669800578	0.3848116973909788	0.2767387504931079	0.2616776989515813	0.4345776555295713	0.4317008564016577	0.3489435982806634	0.4471204294378321	0.3782606542290486	0.228191439507092	0.4018704751699024	0.3205202666691541	0.2983895227872769	0.3712364010070543	0.2972676131713667	0.3628059572113169	0.2489776532527339	0.4984755428574729	0.4287524795943917	0.3879086051026091
St.chronic.DM001.2.T	0.2175314375514876	0	0.1686607186267563	0.3617776803671664	0.3835614873648983	0.3610454599123348	0.3005261020790014	0.2944789141904431	0.2056214927837625	0.327728000229032	0.2712255809506708	0.2861531052647059	0.3083647001498224	0.2772561465520144	0.2680057784050726	0.4974482673469326	0.5975496399445087	0.348440829571165	0.4173723309720642	0.4197150252307542	0.2761076464486832	0.2760758996962223	0.5386665890714001	0.5424086039060595	0.5484727974972364	0.3456836829945095	0.2324825172194667	0.3362984744631092	0.3040591339809605	0.3355455746443249	0.2677096151291634	0.2753550649384159	0.3390661999195553	0.2681226331339871	0.2875471758183067	0.5971456625699432	0.5006679499735329	0.6116964927518354	0.487895902666864	0.4895501166475369	0.40443085363105	0.4727301326141218	0.4780767690071162	0.361239012463569	0.3368826218733021	0.4124474715411308	0.2561943668636121	0.3347424247459712	0.5377446776578397	0.5547797358073672	0.4529036624811674	0.3872578560252349	0.5871487440132324	0.3845725025458784	0.4546103990743777	0.3751904558973	0.3527886393090487	0.3580668494445652	0.4313043528886681	0.3388390890119254	0.4584516242498997	0.3421146147734624	0.3554540584846339	0.3554581384036704	0.5136179754990878	0.4659462950811428	0.4027133780610843	0.4475272046379209	0.3939010607119884	0.4459037317229834	0.5138127132251378	0.4453700754076542	0.4922095812119137	0.1851767175994419	0.449245145143534	0.3362346159046895	0.3376202232074928	0.3230374654632948	0.533662590324418	0.3147821308910957	0.2215345318896722	0.1801299061694425	0.5828643374291108	0.4395230189351268	0.3060054237809985	0.4616840335585689	0.4555900721796836	0.3447592228320002	0.2869570788041561	0.3416384844229981	0.3476510372162752	0.3001794412489167	0.3323516991283156	0.7064343624802754	0.6815007828025678	0.4404982455175662	0.2716523147342975	0.3248099790697805	0.457719134390773	0.360813933315598	0.3829805815246333	0.4244709393912711	0.3557850888135339	0.3433878333208667	0.4243744857968259	0.4193343365574202	0.3606924889513828	0.342984955882886	0.420585067386873	0.3780745120996091	0.4764590306196896	0.6353571849233625	0.3065729936293696	0.1859915402012931	0.3311493920722069	0.2347171494443756	0.4409462812232031	0.3914713306451867	0.377310001857412	0.2955017109727399	0.328045409920856	0.3156951295036017	0.2841569954543847	0.2519113485401964	0.348164138721174	0.2761514676292099	0.2931970522793741	0.3352611049535891	0.2011728526350539	0.2363489639849509	0.225423395509881	0.3484167325324113	0.3675527819917174	0.327867619764739	0.5054996423705798	0.6264667008466445	0.5330526319456965	0.2357957848913347	0.3510047301543797	0.2105288656535103	0.607379493767911	0.5186707729308134	0.4717113241189453	0.2889075759246429	0.3131342223573306	0.5554313437615462	0.3777555424976144	0.3483704926369074	0.4053743936051292	0.3690371721651897	0.4221140746817003	0.4724289031671436	0.4742570008161367	0.3334453033126926	0.4529258835713235	0.554323752747729	0.309303096598448	0.3965628661502107	0.4119203830187239	0.3524221416777275	0.4074363081812962	0.3293318587946367	0.6833158313416813	0.3421283960018054	0.2823777527956104	0.3949021200234633	0.6706444238972382	0.4081568552002006	0.2731827624387848	0.4854561966523082	0.5588613147421098	0.3081459895012373	0.2899600039346852	0.4385196725610638	0.3787798338847642	0.3835908878327742	0.3838071647542671	0.3332577779647782	0.2828038837112492	0.2854051744477891	0.2119637930246192	0.289084799453614	0.51160762714026	0.3581687090152614	0.3497150380926206	0.1902826111567166	0.229332199208556	0.1869731155106233	0.4313372048278208	0.4215657340128092	0.3342415351014413	0.3948079886948631	0.3936570574360136	0.3803432612172639	0.388420880397244	0.3830476225488463	0.436173745726969	0.3814420180594217	0.3966771708085719	0.3916855993734321	0.2416683162739716	0.4191026977307147	0.3883264163740173	0.2235397138081222	0.2417828605370315	0.2955467542766502	0.3746992601025468	0.4963082588579797	0.4433942101285162	0.3013736683142519	0.3003671603716952	0.2714317435084374	0.2469833906131772	0.3708721382017046	0.350007900418597	0.2683806330876195	0.4035952793321419	0.3404415945179085	0.4524094333116331	0.3837144951570021	0.5307056552629555	0.2191299047652986	0.210985742047373	0.2352110241174216	0.2687392450560636	0.26998120716444	0.3349204810471162	0.5377253652482864	0.6717659836717189	0.3954302500906226	0.5829280691774175	0.2532728746169968	0.3492445093289179	0.2975827787700667	0.2509349166572955	0.3466043729777666	0.3420607030902221	0.2296112567980887	0.3481728230697324	0.319691161318362	0.2484972514065015	0.3400537039084414	0.2254721488098782	0.2600229319491149	0.3262675057617253	0.2746933873264345	0.3035079380653533	0.2360675668367106	0.4001271091692318	0.3574933847152989	0.2926294521594566
St.chronic.DM001.3.T	0.2277025292161023	0.1686607186267563	0	0.335242706617539	0.3074729032509297	0.3210667312384002	0.2633266190354149	0.322931251735375	0.2398629664933554	0.2544160206823421	0.2252324857121012	0.2981537226583684	0.366427158445495	0.333049915730087	0.2069084868407161	0.5951680671032592	0.7016112048374104	0.4404298996075376	0.3069676137933948	0.311910411304225	0.2754237690666403	0.2857282992189648	0.5749718928156955	0.5695335953341711	0.5377044534112452	0.394249133021961	0.2434477812187764	0.3158633561674403	0.2733572382148338	0.3003715740902435	0.251764131498749	0.2333860618289077	0.300229217911858	0.2343297644524544	0.3035043701534162	0.5784897255355049	0.4859926376871799	0.6934258685160838	0.5732506289983367	0.5717545522006268	0.3843136638691876	0.550614453551339	0.5528172832887936	0.378419102357445	0.4228007588403294	0.4224169278081855	0.2222610657750615	0.3390482545146881	0.4955606915470861	0.4921718123658993	0.4189544036570938	0.3859012011871306	0.6751987189460541	0.4705553593120028	0.4515335389738261	0.3564491693258834	0.397735246253403	0.4306588673741586	0.5266391594416419	0.3845815350491338	0.5437596206313388	0.4005313720653422	0.3796084240425281	0.3727057783130651	0.5315381184800873	0.5241654251931432	0.4380014910435049	0.4386565202687423	0.3954131499615837	0.447409971114273	0.5703553257746229	0.4416420888304083	0.4943803661507248	0.1986419784076446	0.3762391951918375	0.2693505876729229	0.436726559977563	0.4160075570042512	0.6277023203406864	0.401903038026154	0.2475876750885024	0.2562189316660876	0.6627617079585201	0.5279494238352173	0.3510492244506903	0.5334042705669503	0.4902136476100715	0.3273582400278575	0.2045625553031918	0.3739050830697404	0.3589335594930217	0.3766494992966354	0.3663352882815529	0.7800341331089433	0.7351943822435609	0.5471251631307787	0.3714216321409186	0.4252569886766032	0.5492278320579915	0.4062233299523882	0.4450061403128881	0.4221080903098564	0.3516097900901584	0.3831488000487447	0.5043521307211724	0.5070958610124444	0.4412261611228951	0.4199490336799628	0.4178249637067032	0.4055780660813163	0.5299188170487056	0.7188810154625573	0.3408447017826151	0.2067719802557472	0.4292587440605596	0.3180112083312477	0.424333564620703	0.3776321270689685	0.3968837572090399	0.3759748777649806	0.3392810712353718	0.3482085565600569	0.2928857706520334	0.2357726789443542	0.4337041606430359	0.2311753830170759	0.2700703830926066	0.2537660524768159	0.2503353213522447	0.2294454916972761	0.2166702717902419	0.4389936121745739	0.4558869251510271	0.4167838683567726	0.4727539501605383	0.5898410045262784	0.5037225451216739	0.3173316930324001	0.4371926047494161	0.2973949960789043	0.648422443216264	0.5946011533626252	0.53385176250988	0.3380301500579259	0.3652436652087441	0.6182169553987776	0.447981605150068	0.4293273635897895	0.4650162929331537	0.4517465422237105	0.4782809337804882	0.5099310799246592	0.5295463914270617	0.4386178216213589	0.5540445304813389	0.6425417008480219	0.3842435168589888	0.4824661270235909	0.3797096888433976	0.3761430783256532	0.425128629165909	0.3523438890450641	0.7328749677412814	0.2570705243771292	0.2269300704817463	0.321173321273854	0.7482398526853737	0.3687551331113573	0.2697973265478163	0.5720634321567593	0.6142898454747318	0.2501877273120341	0.3577494821780196	0.5258067330867908	0.4623212792636663	0.4035677297457712	0.3180727181914056	0.2482962857371883	0.2258197760181183	0.2503063423793008	0.2633189013509265	0.2546445200947097	0.6060595967396545	0.4517491760274422	0.3248922232988428	0.2863723980199291	0.2305478572248069	0.2019628329836062	0.5178304180787523	0.4998177924732286	0.4300714817712851	0.4004242976100251	0.471905198770903	0.4578295268051058	0.3837960814438719	0.3634580346715778	0.4240119264698975	0.3784204803861732	0.4702533832406499	0.4239371028912143	0.2144443142954581	0.5105459183898092	0.4590687431038704	0.2803149933256471	0.2562100538468043	0.4004819721456364	0.3532983579481431	0.5652908067917087	0.5076959954743779	0.2631195263772921	0.3583116874819859	0.3237020179088476	0.325955160512124	0.4341359388147109	0.4251764442927745	0.2661381458293799	0.4928484834806723	0.4254354708933961	0.5344644939998914	0.4359388320224237	0.6236306348767399	0.1879977971766243	0.1973884927073934	0.322711790453031	0.3689076226499804	0.3545206985879781	0.4355795557581162	0.6189389280850247	0.7513869639477435	0.4841540791682697	0.596046013963122	0.23401150116786	0.326943240786365	0.2821275152132331	0.2235735161891437	0.4156137673122751	0.4356521616331418	0.3075252050283386	0.4336745249256431	0.3991750383299035	0.2311281434329623	0.4276727349469314	0.3097075143918033	0.3188762603614851	0.3918663540223462	0.3430746455178574	0.3843882518634117	0.3192146133295501	0.4948630192008396	0.4074870912080278	0.3758529714530953
St.chronic.DM002.1.T	0.4351726722233165	0.3617776803671664	0.335242706617539	0	0.148149545384154	0.09998463228746542	0.4177834291796538	0.421711117626314	0.3682424449064171	0.4060281024680954	0.3871354932075173	0.2842314134936984	0.4257376200384099	0.3494985257156183	0.3955076563675146	0.6271384257561434	0.7421756071007397	0.4726278746998905	0.3339955397086876	0.2648883193675113	0.3263288742523534	0.2917439679898139	0.4418081891081952	0.4842086162151877	0.6746649710452849	0.5327951302953806	0.2645515297320188	0.362192918160067	0.4116501099224225	0.4509016619181993	0.4174928446070628	0.3744149168821028	0.4565964946448295	0.3948646996851052	0.3125168677768128	0.7022881390992307	0.6121913373631409	0.7357738235921615	0.6165081402710356	0.599087905265171	0.5399788931368943	0.6239200002000223	0.623641959706502	0.5407707700563793	0.5496422116645099	0.5549782303844205	0.4099343759089208	0.4887501194527179	0.6409013551695553	0.5687237553927365	0.4509740499015604	0.4721351583284431	0.7445129651444192	0.5513998152715734	0.5735410949041224	0.5203126457120127	0.5121881034922336	0.5226134152553001	0.5981804965770817	0.552852441434774	0.6148588374844371	0.5127288610767836	0.5334169829127282	0.5315852760547127	0.5965708022093184	0.6267375871050569	0.5394806371105159	0.5652586127641074	0.5484637406980234	0.5718211165846028	0.6338610395203448	0.5532929022922044	0.6068551850259187	0.2669423420355654	0.4713991808965141	0.3999997500181754	0.4793523461939056	0.4724072522604987	0.6783107479415531	0.4310884488963369	0.3863121931876226	0.3464794609476583	0.7089486335845497	0.566875774356544	0.476389468167711	0.6097740806932971	0.535543285176819	0.2559272796246694	0.3212182064108318	0.393429614408663	0.5299371723969309	0.5117146229922936	0.5168862559208279	0.8000486831096857	0.7720509403532185	0.5916130216240925	0.4236511163076072	0.478560618077015	0.6011843454575455	0.4607225767804477	0.5078952094598777	0.5429263159144577	0.4963961009414717	0.5028404852138898	0.572136328903792	0.5821218084556525	0.5287901493212899	0.5115180513295587	0.5483502528573384	0.539649990871821	0.5337785658636114	0.7629424989680642	0.3249680231133552	0.3627076650299214	0.4807201782908395	0.3717377683258475	0.5791769725428844	0.5578812484307979	0.5536845556824094	0.4820437024771044	0.4845919309080083	0.4956249324039674	0.4391642647523892	0.4084869562615104	0.4857047573310005	0.3471124650206167	0.3595118816065788	0.3800448030477161	0.391957741536614	0.3874190035955005	0.3462493555342592	0.5220631118099353	0.5182353588469677	0.5053401545771564	0.5810435601035808	0.7044863535926539	0.612715128554589	0.358686320030816	0.4746352424021803	0.3589602233139223	0.6824403183564393	0.6417073771773389	0.5897928010672555	0.3649233633711079	0.3614491033020507	0.584976802722183	0.5098790840857963	0.5296322863779303	0.5165551152811638	0.5290620542233728	0.5872396682082516	0.6088798940586091	0.578906120410173	0.5324371452531385	0.6238836499836461	0.6823810421302702	0.4189504662793299	0.5227718891957366	0.5074853352935015	0.5147577904914192	0.440826350736858	0.270383015461257	0.7106945545280178	0.1818908974956445	0.2913001427539921	0.3542978642741185	0.7914698419724774	0.5145096072203181	0.4496991237368288	0.6390556411791123	0.6343726461201582	0.4046720396998094	0.4004278121919771	0.602322886013188	0.5507128621884676	0.5093399124019781	0.396428088233647	0.3145031446882786	0.3665176524798502	0.4298338031909677	0.4042097821503846	0.4279594526194164	0.6462530656318818	0.4790221047204531	0.4633757174391981	0.409030613480268	0.4275648554241357	0.3997239461105362	0.5558768851772564	0.5292472977692342	0.4634577857489105	0.570425850394322	0.5452605888241358	0.5290212519906804	0.4320204262790532	0.4265698022195248	0.4884779007602412	0.4494133428513689	0.5128597206761957	0.4680497671807572	0.3186685287715398	0.5265066231315212	0.4743722832269251	0.322766009439763	0.2060302539615648	0.4429688497124422	0.5003993229818938	0.6249763898221159	0.5629251790779712	0.3397432336954864	0.3960477965582204	0.3627132149557456	0.3936511348250205	0.4722927410091491	0.4889448298932155	0.4310913956476788	0.5749829892984882	0.4979879663405035	0.5651162680594056	0.4498280319144549	0.6683720902419407	0.3737334989112484	0.3744527231751479	0.3655060146268908	0.4773037352502106	0.4860302317286683	0.5064142520779537	0.670407187506057	0.8017872078608151	0.5290271368256642	0.5513365643870369	0.3652286048612101	0.3535125709335099	0.4450362445729721	0.3878848031279664	0.4568778217317698	0.4730335777932946	0.3593357153899212	0.4538657088197443	0.4737357754589855	0.4216339570409555	0.4912094942332076	0.3845434821995636	0.3753225314940071	0.447609383035574	0.4171044933550968	0.4594508274223286	0.4422444280170171	0.5498668998931338	0.4490434745955725	0.431942686393235
